</ConfigurationData>
2023/08/21 10:57:37.525241,45,0.45399050226264637
2023/08/21 10:57:37.525241,999,2.4539905022626463
2023/08/21 10:57:38.527386,45,0.30901699291089274
2023/08/21 10:57:38.527386,999,2.309016992910893
2023/08/21 10:57:39.530243,45,0.15643448863786852
2023/08/21 10:57:39.530243,999,2.1564344886378684
2023/08/21 10:57:40.533528,45,1.9520646214917577e-08
2023/08/21 10:57:40.533528,999,2.0000000195206464
2023/08/21 10:57:41.535258,45,0.15643447951264555
2023/08/21 10:57:41.535258,999,2.1564344795126456
2023/08/21 10:57:42.536867,45,0.30901695578041694
2023/08/21 10:57:42.536867,999,2.3090169557804168
2023/08/21 10:57:43.538541,45,0.45399049403066377
2023/08/21 10:57:43.538541,999,2.4539904940306636
2023/08/21 10:57:44.540701,45,0.5877852506452416
2023/08/21 10:57:44.541465,999,2.5877852506452417
2023/08/21 10:57:45.542457,45,0.7071067617642518
2023/08/21 10:57:45.542457,999,2.7071067617642517
2023/08/21 10:57:46.543799,45,0.8090169807993799
2023/08/21 10:57:46.543799,999,2.80901698079938
2023/08/21 10:57:47.546820,45,0.8910065292173689
2023/08/21 10:57:47.546820,999,2.891006529217369
2023/08/21 10:57:48.548532,45,0.9510565118595679
2023/08/21 10:57:48.548532,999,2.951056511859568
2023/08/21 10:57:49.549975,45,0.9876883390334966
2023/08/21 10:57:49.549975,999,2.9876883390334967
2023/08/21 10:57:50.551573,45,1.0
2023/08/21 10:57:50.551573,999,3.0
2023/08/21 10:57:51.552534,45,0.9876883454512951
2023/08/21 10:57:51.552534,999,2.987688345451295
2023/08/21 10:57:52.553628,45,0.9510565153277143
2023/08/21 10:57:52.553628,999,2.951056515327714
2023/08/21 10:57:53.557519,45,0.8910065207826044
2023/08/21 10:57:53.557519,999,2.8910065207826046
2023/08/21 10:57:54.559107,45,0.8090170049135519
2023/08/21 10:57:54.559107,999,2.809017004913552
2023/08/21 10:57:55.560637,45,0.7071067907736468
2023/08/21 10:57:55.560637,999,2.707106790773647
2023/08/21 10:57:56.562373,45,0.587785235614381
2023/08/21 10:57:56.562373,999,2.587785235614381
2023/08/21 10:57:57.564773,45,0.45399053058463346
2023/08/21 10:57:57.564773,999,2.4539905305846332
2023/08/21 10:57:58.566153,45,0.3090169947979669
2023/08/21 10:57:58.566153,999,2.309016994797967
2023/08/21 10:57:59.567797,45,0.15643446116222073
2023/08/21 10:57:59.567797,999,2.156434461162221
2023/08/21 10:58:00.568769,45,2.1504833374278656e-08
2023/08/21 10:58:00.568769,999,2.0000000215048335
2023/08/21 10:58:01.571405,45,0.15643444811748067
2023/08/21 10:58:01.571405,999,2.156434448117481
2023/08/21 10:58:02.574443,45,0.30901701058072883
2023/08/21 10:58:02.574443,999,2.309017010580729
2023/08/21 10:58:03.578481,45,0.45399049226274
2023/08/21 10:58:03.578481,999,2.45399049226274
2023/08/21 10:58:04.580327,45,0.5877852490400004
2023/08/21 10:58:04.580327,999,2.5877852490400004
2023/08/21 10:58:05.581754,45,0.7071067814346441
2023/08/21 10:58:05.581754,999,2.707106781434644
2023/08/21 10:58:06.583269,45,0.8090169796331039
2023/08/21 10:58:06.583269,999,2.809016979633104
2023/08/21 10:58:07.584377,45,0.8910065283165668
2023/08/21 10:58:07.584377,999,2.891006528316567
2023/08/21 10:58:08.585968,45,0.9510565204558444
2023/08/21 10:58:08.585968,999,2.9510565204558445
2023/08/21 10:58:09.587667,45,0.9876883387231014
2023/08/21 10:58:09.587667,999,2.9876883387231015
2023/08/21 10:58:10.588779,45,1.0
2023/08/21 10:58:10.588779,999,3.0
2023/08/21 10:58:11.589631,45,0.9876883457616903
2023/08/21 10:58:11.589631,999,2.9876883457616903
2023/08/21 10:58:12.590855,45,0.9510565251502855
2023/08/21 10:58:12.590855,999,2.9510565251502854
2023/08/21 10:58:13.592108,45,0.8910065216834065
2023/08/21 10:58:13.592108,999,2.8910065216834067
2023/08/21 10:58:14.593738,45,0.8090170060798277
2023/08/21 10:58:14.593738,999,2.8090170060798276
2023/08/21 10:58:15.595106,45,0.707106792176679
2023/08/21 10:58:15.595855,999,2.707106792176679
2023/08/21 10:58:16.597695,45,0.5877852613302076
2023/08/21 10:58:16.597695,999,2.5877852613302075
2023/08/21 10:58:17.599295,45,0.45399053235255715
2023/08/21 10:58:17.599295,999,2.4539905323525573
2023/08/21 10:58:18.600490,45,0.309016996685041
2023/08/21 10:58:18.600490,999,2.309016996685041
2023/08/21 10:58:19.602103,45,0.15643446312197926
2023/08/21 10:58:19.602103,999,2.1564344631219794
2023/08/21 10:58:20.603754,45,2.348902053363974e-08
2023/08/21 10:58:20.603754,999,2.0000000234890205
2023/08/21 10:58:21.605712,45,0.15643444615772215
2023/08/21 10:58:21.605712,999,2.1564344461577223
2023/08/21 10:58:22.607422,45,0.3090170086936547
2023/08/21 10:58:22.607422,999,2.3090170086936546
2023/08/21 10:58:23.608537,45,0.4539904639407523
2023/08/21 10:58:23.608537,999,2.453990463940752
2023/08/21 10:58:24.610258,45,0.5877852474347592
2023/08/21 10:58:24.610258,999,2.587785247434759
2023/08/21 10:58:25.612212,45,0.707106780031612
2023/08/21 10:58:25.612212,999,2.707106780031612
2023/08/21 10:58:26.616744,45,0.809016978466828
2023/08/21 10:58:26.616744,999,2.809016978466828
2023/08/21 10:58:27.618489,45,0.8910065138857933
2023/08/21 10:58:27.618489,999,2.8910065138857934
2023/08/21 10:58:28.620257,45,0.9510565198426969
2023/08/21 10:58:28.620257,999,2.951056519842697
2023/08/21 10:58:29.622067,45,0.987688338412706
2023/08/21 10:58:29.622067,999,2.987688338412706
2023/08/21 10:58:30.623786,45,1.0
2023/08/21 10:58:30.623786,999,3.0
2023/08/21 10:58:31.625023,45,0.9876883414099757
2023/08/21 10:58:31.625023,999,2.9876883414099757
2023/08/21 10:58:32.626763,45,0.951056525763433
2023/08/21 10:58:32.626763,999,2.951056525763433
2023/08/21 10:58:33.628856,45,0.8910065225842088
2023/08/21 10:58:33.628856,999,2.8910065225842088
2023/08/21 10:58:34.630817,45,0.8090169897287383
